# planck lensing likelihood data file
# hash  :  v50_143_pt6_ps_857_proj_bl_stack_eprfg_rcib_simnse_2d_simbeam_simlens (pipeline v06)
# date  :  17/06/2012 21:59
#
# nbins : 8
# s3    :  4.71243165384e-09 +- 9.28194157124e-10 [uK^3]
# s4    :  2.42681973437e-12 +- 1.69499631521e-13 [uK^4]
#
# format: mono
#         (1 row) nbins (number of bins)
#         (1 row) lmax (maximum multipole of \bar{T})
#         (nbins  rows,  four cols) i, lmin^{i}, lmax^{i}, \hat{A}_i for each bin i
#         (nbins  rows, nbins cols) \sigma (meas)
#         (nbins  rows, nbins cols) \sigma^{-1} (meas)
#         (lmax+1 rows, seven cols) l, C_l^{\phi\phi, fid}, C_l^{TT, fid} [uK^2], B_l^{fid}, F_l, V_l^{-1}, A_l^{-1}
#
8
2048
0      10 49      0.952268231886
1      50 69      1.10268404709
2      70 89      1.18859922072
3      90 109     0.857674843544
4     110 139     0.979608013183
5     140 174     1.09228701857
6     175 249     0.862032955695
7     250 500     1.00910270218
9.384930108949201752e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.784888077740963419e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.329431729494290164e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.367972662270272761e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.256602136403205984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.095727333790834368e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.032806685972776847e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.035048977299251292e-02
1.065538036395634407e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.602592187548510339e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.522010930041480492e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.310087603215774266e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.957968326094982103e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.126358074324465974e+01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.682354051166149134e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.661378562097569045e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.353698187920135010e+12 1.262690000000000000e+06
2.000000000000000000e+00 8.407486778538843780e-09 1.200193113426420496e+03 9.999977811275826411e-01 8.331989999999999622e-04 4.728359527857500000e+14 1.827960000000000000e+07
3.000000000000000000e+00 2.561806063306513974e-09 5.572138169917096775e+02 9.999955799438779991e-01 1.794639999999999907e-03 1.268749994366394000e+16 8.002680000000000000e+07
4.000000000000000000e+00 1.064624096701699668e-09 3.110930709290756795e+02 9.999925962788489553e-01 3.214470000000000088e-03 1.346864799048270400e+17 2.299520000000000000e+08
5.000000000000000000e+00 5.281371533151215396e-10 1.955704258712717944e+02 9.999889243256727678e-01 5.113249999999999740e-03 8.611860219427640320e+17 5.259550000000000000e+08
6.000000000000000000e+00 2.939348493842445110e-10 1.335969755921568094e+02 9.999844733693539212e-01 7.485190000000000073e-03 3.982151283689907200e+18 1.040360000000000000e+09
7.000000000000000000e+00 1.774513722232616911e-10 9.701574713498163760e+01 9.999792877843592942e-01 1.030760000000000010e-02 1.468496408016725402e+19 1.859890000000000000e+09
8.000000000000000000e+00 1.138223406107440307e-10 7.376634083554033339e+01 9.999733699165189726e-01 1.355630000000000029e-02 4.580765911535570125e+19 3.085610000000000000e+09
9.000000000000000000e+00 7.653708912455035027e-11 5.822208945142843817e+01 9.999667189572751802e-01 1.717559999999999920e-02 1.255961508468447969e+20 4.832900000000000000e+09
1.000000000000000000e+01 5.343892559647966013e-11 4.727468625121920098e+01 9.999593361270752156e-01 2.115289999999999879e-02 3.107946809795304489e+20 7.231420000000000000e+09
1.100000000000000000e+01 3.848574154976550080e-11 3.928038014538437750e+01 9.999511903234700183e-01 2.545789999999999859e-02 7.074358658544905748e+20 1.042500000000000000e+10
1.200000000000000000e+01 2.842795339938539854e-11 3.329886828660719544e+01 9.999423347487493841e-01 3.003099999999999867e-02 1.502317068736546472e+21 1.457160000000000000e+10
1.300000000000000000e+01 2.146347330597309494e-11 2.867618155799808477e+01 9.999327233148609384e-01 3.487200000000000022e-02 3.008806746747443347e+21 1.984320000000000000e+10
1.400000000000000000e+01 1.650698219670248898e-11 2.501695109948603601e+01 9.999223993493439044e-01 3.997269999999999990e-02 5.731495687369918513e+21 2.642600000000000000e+10
1.500000000000000000e+01 1.290485714774626683e-11 2.207675697493887057e+01 9.999113030874557939e-01 4.529629999999999768e-02 1.045455005444432147e+22 3.451980000000000000e+10
1.600000000000000000e+01 1.023378487822714623e-11 1.950698038419438873e+01 9.998994502124428640e-01 5.126340000000000063e-02 1.836035545135818840e+22 4.433840000000000000e+10
1.700000000000000000e+01 8.217153218049613917e-12 1.766334802874214205e+01 9.998868911712920360e-01 5.661410000000000053e-02 3.118482478994754948e+22 5.610920000000000000e+10
1.800000000000000000e+01 6.672844150782077501e-12 1.603296194655717244e+01 9.998735961052325205e-01 6.237109999999999876e-02 5.141785742644809512e+22 7.007330000000000000e+10
1.900000000000000000e+01 5.472991180859163787e-12 1.463056233474943468e+01 9.998595560515166625e-01 6.834959999999999647e-02 8.255783945057909028e+22 8.648550000000000000e+10
2.000000000000000000e+01 4.529107399981160223e-12 1.342237981263730617e+01 9.998447343279819322e-01 7.450189999999999590e-02 1.294297016503769865e+23 1.056140000000000000e+11
2.100000000000000000e+01 3.778349490318620015e-12 1.237964305100944173e+01 9.998292175476163335e-01 8.077710000000000445e-02 1.985740942490032648e+23 1.277390000000000000e+11
2.200000000000000000e+01 3.176162844929986770e-12 1.147302186673632285e+01 9.998129923898115834e-01 8.716029999999999611e-02 2.987360643128010358e+23 1.531560000000000000e+11
2.300000000000000000e+01 2.688304342697659905e-12 1.067572373116618500e+01 9.997959921121398752e-01 9.366960000000000564e-02 4.414364812414125804e+23 1.821720000000000000e+11
