1.0, 1.0, 129.903, 62.096, 65.685, 66.972, 72.894
1.0, 23.2222222222, 77.799, 44.365, 44.745, 45.148, 50.713
1.0, 45.4444444444, 74.584, 43.081, 43.444, 43.801, 48.884
1.0, 67.6666666667, 74.498, 39.730, 40.092, 40.388, 44.657
1.0, 89.8888888889, 72.120, 31.813, 32.176, 32.398, 35.667
1.0, 112.111111111, 67.951, 30.910, 31.273, 31.515, 35.031
1.0, 134.333333333, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 156.555555556, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 178.777777778, 67.068, 30.769, 31.131, 31.375, 34.895
1.0, 201.0, 67.068, 30.769, 31.131, 31.375, 34.895
26.0, 1.0, 98.570, 53.830, 57.127, 58.348, 63.384
26.0, 23.2222222222, 31.554, 35.586, 35.425, 35.646, 39.331
26.0, 45.4444444444, 26.484, 33.423, 33.264, 33.377, 35.819
26.0, 67.6666666667, 26.126, 29.406, 29.299, 29.349, 30.760
26.0, 89.8888888889, 21.623, 19.811, 19.788, 19.776, 19.959
26.0, 112.111111111, 19.818, 19.462, 19.422, 19.418, 19.771
26.0, 134.333333333, 19.807, 19.346, 19.314, 19.307, 19.581
26.0, 156.555555556, 19.807, 19.346, 19.314, 19.307, 19.581
26.0, 178.777777778, 19.589, 19.300, 19.265, 19.259, 19.555
26.0, 201.0, 19.589, 19.300, 19.265, 19.259, 19.555
51.0, 1.0, 95.552, 49.953, 53.185, 54.377, 59.252
51.0, 23.2222222222, 28.002, 31.929, 31.764, 31.983, 35.638
51.0, 45.4444444444, 23.217, 29.735, 29.575, 29.679, 32.005
51.0, 67.6666666667, 23.193, 27.125, 27.012, 27.063, 28.535
51.0, 89.8888888889, 18.596, 17.964, 17.925, 17.922, 18.214
51.0, 112.111111111, 17.592, 17.801, 17.751, 17.753, 18.155
51.0, 134.333333333, 17.549, 17.481, 17.443, 17.441, 17.694
51.0, 156.555555556, 17.549, 17.481, 17.443, 17.441, 17.694
51.0, 178.777777778, 17.496, 17.481, 17.443, 17.441, 17.691
51.0, 201.0, 17.496, 17.481, 17.443, 17.441, 17.691
76.0, 1.0, 94.931, 49.344, 52.576, 53.770, 58.619
76.0, 23.2222222222, 27.370, 31.321, 31.157, 31.377, 35.008
76.0, 45.4444444444, 22.585, 29.128, 28.970, 29.074, 31.377
76.0, 67.6666666667, 22.551, 26.423, 26.313, 26.364, 27.796
76.0, 89.8888888889, 17.333, 16.026, 16.003, 15.992, 16.133
76.0, 112.111111111, 15.291, 15.344, 15.300, 15.299, 15.688
76.0, 134.333333333, 15.289, 15.243, 15.205, 15.202, 15.508
76.0, 156.555555556, 15.289, 15.243, 15.205, 15.202, 15.508
76.0, 178.777777778, 15.275, 15.243, 15.205, 15.202, 15.502
76.0, 201.0, 15.275, 15.243, 15.205, 15.202, 15.502
101.0, 1.0, 94.657, 49.120, 52.354, 53.548, 58.388
101.0, 23.2222222222, 27.102, 31.100, 30.938, 31.159, 34.781
101.0, 45.4444444444, 22.320, 28.903, 28.747, 28.852, 31.144
