1.0, 31.0, 1.0, 1.0, 163.678, 151.607, 153.472, 154.258, 160.739
1.0, 31.0, 1.0, 8.5, 158.185, 136.213, 136.185, 136.486, 141.507
1.0, 31.0, 1.0, 16.0, 158.185, 136.213, 136.185, 136.486, 141.507
1.0, 31.0, 1.0, 23.5, 152.968, 136.019, 136.009, 136.333, 141.457
1.0, 31.0, 1.0, 31.0, 152.968, 136.019, 136.009, 136.333, 141.457
1.0, 31.0, 8.5, 1.0, 76.056, 71.972, 73.890, 74.364, 77.172
1.0, 31.0, 8.5, 8.5, 71.132, 57.189, 57.068, 57.017, 58.028
1.0, 31.0, 8.5, 16.0, 71.132, 57.189, 57.068, 57.017, 58.028
1.0, 31.0, 8.5, 23.5, 63.726, 56.837, 56.725, 56.691, 57.734
1.0, 31.0, 8.5, 31.0, 63.726, 56.837, 56.725, 56.691, 57.734
1.0, 31.0, 16.0, 1.0, 76.056, 71.972, 73.890, 74.364, 77.172
1.0, 31.0, 16.0, 8.5, 71.132, 57.189, 57.068, 57.017, 58.028
1.0, 31.0, 16.0, 16.0, 71.132, 57.189, 57.068, 57.017, 58.028
1.0, 31.0, 16.0, 23.5, 63.726, 56.837, 56.725, 56.691, 57.734
1.0, 31.0, 16.0, 31.0, 63.726, 56.837, 56.725, 56.691, 57.734
1.0, 31.0, 23.5, 1.0, 51.539, 48.460, 50.436, 50.941, 53.273
1.0, 31.0, 23.5, 8.5, 46.898, 34.129, 34.041, 34.015, 34.530
1.0, 31.0, 23.5, 16.0, 46.898, 34.129, 34.041, 34.015, 34.530
1.0, 31.0, 23.5, 23.5, 39.773, 33.933, 33.853, 33.843, 34.393
1.0, 31.0, 23.5, 31.0, 39.773, 33.933, 33.853, 33.843, 34.393
1.0, 31.0, 31.0, 1.0, 51.539, 48.460, 50.436, 50.941, 53.273
1.0, 31.0, 31.0, 8.5, 46.898, 34.129, 34.041, 34.015, 34.530
1.0, 31.0, 31.0, 16.0, 46.898, 34.129, 34.041, 34.015, 34.530
1.0, 31.0, 31.0, 23.5, 39.773, 33.933, 33.853, 33.843, 34.393
1.0, 31.0, 31.0, 31.0, 39.773, 33.933, 33.853, 33.843, 34.393
8.5, 1.0, 1.0, 1.0, 209.399, 186.462, 191.695, 193.330, 200.600
8.5, 1.0, 1.0, 8.5, 162.098, 132.474, 132.301, 132.738, 138.385
8.5, 1.0, 1.0, 16.0, 162.098, 132.474, 132.301, 132.738, 138.385
8.5, 1.0, 1.0, 23.5, 142.521, 120.088, 119.890, 120.288, 125.619
8.5, 1.0, 1.0, 31.0, 142.521, 120.088, 119.890, 120.288, 125.619
8.5, 1.0, 8.5, 1.0, 172.272, 151.280, 156.244, 157.576, 161.690
8.5, 1.0, 8.5, 8.5, 123.471, 96.057, 95.882, 95.997, 98.044
8.5, 1.0, 8.5, 16.0, 123.471, 96.057, 95.882, 95.997, 98.044
