1.0, 1.0, 129.903, 62.096, 65.685, 66.972, 72.894
1.0, 11.5263157895, 94.843, 47.370, 47.701, 48.129, 53.943
1.0, 22.0526315789, 81.565, 44.429, 44.796, 45.189, 50.716
1.0, 32.5789473684, 77.604, 43.088, 43.450, 43.805, 48.910
1.0, 43.1052631579, 74.584, 43.081, 43.444, 43.801, 48.884
1.0, 53.6315789474, 74.584, 43.081, 43.444, 43.801, 48.884
1.0, 64.1578947368, 74.498, 39.730, 40.092, 40.388, 44.657
1.0, 74.6842105263, 72.120, 31.813, 32.176, 32.398, 35.667
1.0, 85.2105263158, 72.120, 31.813, 32.176, 32.398, 35.667
1.0, 95.7368421053, 67.951, 30.910, 31.273, 31.515, 35.031
1.0, 106.263157895, 67.951, 30.910, 31.273, 31.515, 35.031
1.0, 116.789473684, 67.951, 30.910, 31.273, 31.515, 35.031
1.0, 127.315789474, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 137.842105263, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 148.368421053, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 158.894736842, 67.622, 30.900, 31.262, 31.503, 34.995
1.0, 169.421052632, 67.068, 30.769, 31.131, 31.375, 34.895
1.0, 179.947368421, 67.068, 30.769, 31.131, 31.375, 34.895
1.0, 190.473684211, 67.068, 30.769, 31.131, 31.375, 34.895
1.0, 201.0, 67.068, 30.769, 31.131, 31.375, 34.895
6.26315789474, 1.0, 105.400, 54.880, 58.059, 59.284, 64.519
6.26315789474, 11.5263157895, 64.324, 39.960, 39.715, 40.034, 44.879
6.26315789474, 22.0526315789, 42.532, 36.830, 36.570, 36.811, 41.006
6.26315789474, 32.5789473684, 31.840, 35.281, 34.994, 35.159, 38.548
6.26315789474, 43.1052631579, 28.240, 35.278, 34.991, 35.159, 38.503
6.26315789474, 53.6315789474, 28.240, 35.278, 34.991, 35.159, 38.503
6.26315789474, 64.1578947368, 28.004, 32.028, 31.767, 31.881, 34.489
6.26315789474, 74.6842105263, 24.499, 24.357, 24.146, 24.209, 26.008
6.26315789474, 85.2105263158, 24.499, 24.357, 24.146, 24.209, 26.008
6.26315789474, 95.7368421053, 21.794, 23.352, 23.121, 23.197, 25.197
6.26315789474, 106.263157895, 21.794, 23.352, 23.121, 23.197, 25.197
6.26315789474, 116.789473684, 21.794, 23.352, 23.121, 23.197, 25.197
6.26315789474, 127.315789474, 21.714, 23.348, 23.118, 23.193, 25.184
6.26315789474, 137.842105263, 21.714, 23.348, 23.118, 23.193, 25.184
6.26315789474, 148.368421053, 21.714, 23.348, 23.118, 23.193, 25.184
6.26315789474, 158.894736842, 21.714, 23.348, 23.118, 23.193, 25.184
6.26315789474, 169.421052632, 21.389, 23.199, 22.965, 23.042, 25.053
6.26315789474, 179.947368421, 21.389, 23.199, 22.965, 23.042, 25.053
6.26315789474, 190.473684211, 21.389, 23.199, 22.965, 23.042, 25.053
6.26315789474, 201.0, 21.389, 23.199, 22.965, 23.042, 25.053
11.5263157895, 1.0, 105.052, 54.327, 57.585, 58.806, 63.912
11.5263157895, 11.5263157895, 64.092, 39.396, 39.224, 39.537, 44.239
11.5263157895, 22.0526315789, 42.516, 36.086, 35.904, 36.127, 40.056
11.5263157895, 32.5789473684, 31.121, 34.231, 34.039, 34.160, 36.975
11.5263157895, 43.1052631579, 27.081, 34.230, 34.038, 34.158, 36.868
11.5263157895, 53.6315789474, 27.081, 34.230, 34.038, 34.158, 36.868
11.5263157895, 64.1578947368, 26.908, 30.822, 30.669, 30.728, 32.605
11.5263157895, 74.6842105263, 23.529, 23.035, 22.940, 22.945, 23.950
11.5263157895, 85.2105263158, 23.529, 23.035, 22.940, 22.945, 23.950
11.5263157895, 95.7368421053, 20.754, 22.051, 21.935, 21.952, 23.167
11.5263157895, 106.263157895, 20.754, 22.051, 21.935, 21.952, 23.167
11.5263157895, 116.789473684, 20.754, 22.051, 21.935, 21.952, 23.167
11.5263157895, 127.315789474, 20.667, 22.046, 21.931, 21.948, 23.153
11.5263157895, 137.842105263, 20.667, 22.046, 21.931, 21.948, 23.153
11.5263157895, 148.368421053, 20.667, 22.046, 21.931, 21.948, 23.153
11.5263157895, 158.894736842, 20.667, 22.046, 21.931, 21.948, 23.153
11.5263157895, 169.421052632, 20.336, 21.900, 21.780, 21.799, 23.025
11.5263157895, 179.947368421, 20.336, 21.900, 21.780, 21.799, 23.025
11.5263157895, 190.473684211, 20.336, 21.900, 21.780, 21.799, 23.025
11.5263157895, 201.0, 20.336, 21.900, 21.780, 21.799, 23.025
16.7894736842, 1.0, 101.279, 53.839, 57.151, 58.381, 63.452
16.7894736842, 11.5263157895, 61.789, 38.834, 38.692, 39.014, 43.670
16.7894736842, 22.0526315789, 40.904, 35.611, 35.455, 35.688, 39.578
16.7894736842, 32.5789473684, 30.393, 33.444, 33.283, 33.402, 36.028
16.7894736842, 43.1052631579, 26.790, 33.423, 33.264, 33.377, 35.820
16.7894736842, 53.6315789474, 26.790, 33.423, 33.264, 33.377, 35.820
16.7894736842, 64.1578947368, 26.529, 29.484, 29.379, 29.426, 30.854
16.7894736842, 74.6842105263, 22.686, 20.570, 20.546, 20.531, 20.829
16.7894736842, 85.2105263158, 22.686, 20.570, 20.546, 20.531, 20.829
16.7894736842, 95.7368421053, 20.306, 19.972, 19.926, 19.922, 20.428
16.7894736842, 106.263157895, 20.306, 19.972, 19.926, 19.922, 20.428
16.7894736842, 116.789473684, 20.306, 19.972, 19.926, 19.922, 20.428
16.7894736842, 127.315789474, 20.254, 19.927, 19.886, 19.880, 20.344
16.7894736842, 137.842105263, 20.254, 19.927, 19.886, 19.880, 20.344
16.7894736842, 148.368421053, 20.254, 19.927, 19.886, 19.880, 20.344
16.7894736842, 158.894736842, 20.254, 19.927, 19.886, 19.880, 20.344
16.7894736842, 169.421052632, 19.965, 19.839, 19.794, 19.789, 20.279
16.7894736842, 179.947368421, 19.965, 19.839, 19.794, 19.789, 20.279
16.7894736842, 190.473684211, 19.965, 19.839, 19.794, 19.789, 20.279
16.7894736842, 201.0, 19.965, 19.839, 19.794, 19.789, 20.279
22.0526315789, 1.0, 101.279, 53.839, 57.151, 58.381, 63.452
22.0526315789, 11.5263157895, 61.789, 38.834, 38.692, 39.014, 43.670
22.0526315789, 22.0526315789, 40.904, 35.611, 35.455, 35.688, 39.578
22.0526315789, 32.5789473684, 30.393, 33.444, 33.283, 33.402, 36.028
22.0526315789, 43.1052631579, 26.790, 33.423, 33.264, 33.377, 35.820
22.0526315789, 53.6315789474, 26.790, 33.423, 33.264, 33.377, 35.820
22.0526315789, 64.1578947368, 26.529, 29.484, 29.379, 29.426, 30.854
22.0526315789, 74.6842105263, 22.686, 20.570, 20.546, 20.531, 20.829
22.0526315789, 85.2105263158, 22.686, 20.570, 20.546, 20.531, 20.829
22.0526315789, 95.7368421053, 20.306, 19.972, 19.926, 19.922, 20.428
22.0526315789, 106.263157895, 20.306, 19.972, 19.926, 19.922, 20.428
22.0526315789, 116.789473684, 20.306, 19.972, 19.926, 19.922, 20.428
22.0526315789, 127.315789474, 20.254, 19.927, 19.886, 19.880, 20.344
22.0526315789, 137.842105263, 20.254, 19.927, 19.886, 19.880, 20.344
22.0526315789, 148.368421053, 20.254, 19.927, 19.886, 19.880, 20.344
22.0526315789, 158.894736842, 20.254, 19.927, 19.886, 19.880, 20.344
22.0526315789, 169.421052632, 19.965, 19.839, 19.794, 19.789, 20.279
22.0526315789, 179.947368421, 19.965, 19.839, 19.794, 19.789, 20.279
22.0526315789, 190.473684211, 19.965, 19.839, 19.794, 19.789, 20.279
22.0526315789, 201.0, 19.965, 19.839, 19.794, 19.789, 20.279
27.3157894737, 1.0, 98.570, 53.830, 57.127, 58.348, 63.384
27.3157894737, 11.5263157895, 60.112, 38.834, 38.691, 39.012, 43.658
27.3157894737, 22.0526315789, 40.254, 35.599, 35.443, 35.677, 39.570
27.3157894737, 32.5789473684, 30.069, 33.444, 33.282, 33.402, 36.028
27.3157894737, 43.1052631579, 26.484, 33.423, 33.264, 33.377, 35.819
27.3157894737, 53.6315789474, 26.484, 33.423, 33.264, 33.377, 35.819
27.3157894737, 64.1578947368, 26.126, 29.406, 29.299, 29.349, 30.760
27.3157894737, 74.6842105263, 21.623, 19.811, 19.788, 19.776, 19.959
27.3157894737, 85.2105263158, 21.623, 19.811, 19.788, 19.776, 19.959
27.3157894737, 95.7368421053, 19.818, 19.462, 19.422, 19.418, 19.771
27.3157894737, 106.263157895, 19.818, 19.462, 19.422, 19.418, 19.771
27.3157894737, 116.789473684, 19.818, 19.462, 19.422, 19.418, 19.771
27.3157894737, 127.315789474, 19.807, 19.346, 19.314, 19.307, 19.581
27.3157894737, 137.842105263, 19.807, 19.346, 19.314, 19.307, 19.581
27.3157894737, 148.368421053, 19.807, 19.346, 19.314, 19.307, 19.581
27.3157894737, 158.894736842, 19.807, 19.346, 19.314, 19.307, 19.581
27.3157894737, 169.421052632, 19.589, 19.300, 19.265, 19.259, 19.555
27.3157894737, 179.947368421, 19.589, 19.300, 19.265, 19.259, 19.555
27.3157894737, 190.473684211, 19.589, 19.300, 19.265, 19.259, 19.555
27.3157894737, 201.0, 19.589, 19.300, 19.265, 19.259, 19.555
32.5789473684, 1.0, 98.563, 52.637, 55.884, 57.075, 61.998
32.5789473684, 11.5263157895, 60.059, 37.712, 37.562, 37.862, 42.415
32.5789473684, 22.0526315789, 40.055, 34.601, 34.451, 34.674, 38.526
32.5789473684, 32.5789473684, 29.480, 32.605, 32.454, 32.572, 35.241
32.5789473684, 43.1052631579, 26.329, 32.492, 32.348, 32.449, 34.820
32.5789473684, 53.6315789474, 26.329, 32.492, 32.348, 32.449, 34.820
32.5789473684, 64.1578947368, 25.986, 28.596, 28.503, 28.543, 29.902
32.5789473684, 74.6842105263, 21.623, 19.680, 19.661, 19.646, 19.832
32.5789473684, 85.2105263158, 21.623, 19.680, 19.661, 19.646, 19.832
32.5789473684, 95.7368421053, 19.692, 19.182, 19.143, 19.137, 19.540
32.5789473684, 106.263157895, 19.692, 19.182, 19.143, 19.137, 19.540
32.5789473684, 116.789473684, 19.692, 19.182, 19.143, 19.137, 19.540
32.5789473684, 127.315789474, 19.655, 19.129, 19.095, 19.088, 19.426
32.5789473684, 137.842105263, 19.655, 19.129, 19.095, 19.088, 19.426
32.5789473684, 148.368421053, 19.655, 19.129, 19.095, 19.088, 19.426
32.5789473684, 158.894736842, 19.655, 19.129, 19.095, 19.088, 19.426
32.5789473684, 169.421052632, 19.376, 19.049, 19.010, 19.005, 19.377
32.5789473684, 179.947368421, 19.376, 19.049, 19.010, 19.005, 19.377
32.5789473684, 190.473684211, 19.376, 19.049, 19.010, 19.005, 19.377
32.5789473684, 201.0, 19.376, 19.049, 19.010, 19.005, 19.377
37.8421052632, 1.0, 98.563, 52.637, 55.884, 57.075, 61.998
37.8421052632, 11.5263157895, 60.059, 37.712, 37.562, 37.862, 42.415
37.8421052632, 22.0526315789, 40.055, 34.601, 34.451, 34.674, 38.526
37.8421052632, 32.5789473684, 29.480, 32.605, 32.454, 32.572, 35.241
37.8421052632, 43.1052631579, 26.329, 32.492, 32.348, 32.449, 34.820
37.8421052632, 53.6315789474, 26.329, 32.492, 32.348, 32.449, 34.820
37.8421052632, 64.1578947368, 25.986, 28.596, 28.503, 28.543, 29.902
37.8421052632, 74.6842105263, 21.623, 19.680, 19.661, 19.646, 19.832
37.8421052632, 85.2105263158, 21.623, 19.680, 19.661, 19.646, 19.832
37.8421052632, 95.7368421053, 19.692, 19.182, 19.143, 19.137, 19.540
37.8421052632, 106.263157895, 19.692, 19.182, 19.143, 19.137, 19.540
37.8421052632, 116.789473684, 19.692, 19.182, 19.143, 19.137, 19.540
37.8421052632, 127.315789474, 19.655, 19.129, 19.095, 19.088, 19.426
37.8421052632, 137.842105263, 19.655, 19.129, 19.095, 19.088, 19.426
37.8421052632, 148.368421053, 19.655, 19.129, 19.095, 19.088, 19.426
37.8421052632, 158.894736842, 19.655, 19.129, 19.095, 19.088, 19.426
37.8421052632, 169.421052632, 19.376, 19.049, 19.010, 19.005, 19.377
37.8421052632, 179.947368421, 19.376, 19.049, 19.010, 19.005, 19.377
37.8421052632, 190.473684211, 19.376, 19.049, 19.010, 19.005, 19.377
37.8421052632, 201.0, 19.376, 19.049, 19.010, 19.005, 19.377
43.1052631579, 1.0, 95.552, 49.953, 53.185, 54.377, 59.252
43.1052631579, 11.5263157895, 57.035, 35.037, 34.873, 35.175, 39.681
43.1052631579, 22.0526315789, 37.015, 31.929, 31.766, 31.991, 35.798
43.1052631579, 32.5789473684, 26.521, 29.822, 29.656, 29.775, 32.374
43.1052631579, 43.1052631579, 23.217, 29.735, 29.575, 29.679, 32.005
43.1052631579, 53.6315789474, 23.217, 29.735, 29.575, 29.679, 32.005
43.1052631579, 64.1578947368, 23.193, 27.125, 27.012, 27.063, 28.535
43.1052631579, 74.6842105263, 18.596, 17.964, 17.925, 17.922, 18.214
43.1052631579, 85.2105263158, 18.596, 17.964, 17.925, 17.922, 18.214
43.1052631579, 95.7368421053, 17.592, 17.801, 17.751, 17.753, 18.155
43.1052631579, 106.263157895, 17.592, 17.801, 17.751, 17.753, 18.155
43.1052631579, 116.789473684, 17.592, 17.801, 17.751, 17.753, 18.155
43.1052631579, 127.315789474, 17.549, 17.481, 17.443, 17.441, 17.694
43.1052631579, 137.842105263, 17.549, 17.481, 17.443, 17.441, 17.694
43.1052631579, 148.368421053, 17.549, 17.481, 17.443, 17.441, 17.694
43.1052631579, 158.894736842, 17.549, 17.481, 17.443, 17.441, 17.694
