1.0, 1.0, 129.903, 62.096, 65.685, 66.972, 72.894
1.0, 12.1111111111, 94.843, 47.370, 47.701, 48.129, 53.943
1.0, 23.2222222222, 77.799, 44.365, 44.745, 45.148, 50.713
1.0, 34.3333333333, 77.604, 43.088, 43.450, 43.805, 48.910
1.0, 45.4444444444, 74.584, 43.081, 43.444, 43.801, 48.884
1.0, 56.5555555556, 74.498, 39.730, 40.092, 40.388, 44.657
1.0, 67.6666666667, 74.498, 39.730, 40.092, 40.388, 44.657
1.0, 78.7777777778, 72.120, 31.813, 32.176, 32.398, 35.667
1.0, 89.8888888889, 72.120, 31.813, 32.176, 32.398, 35.667
1.0, 101.0, 67.951, 30.910, 31.273, 31.515, 35.031
13.5, 1.0, 102.636, 53.863, 57.198, 58.437, 63.523
13.5, 12.1111111111, 62.478, 38.840, 38.701, 39.025, 43.685
13.5, 23.2222222222, 32.025, 35.604, 35.444, 35.665, 39.355
13.5, 34.3333333333, 30.588, 33.445, 33.283, 33.403, 36.031
13.5, 45.4444444444, 26.840, 33.425, 33.266, 33.379, 35.831
13.5, 56.5555555556, 26.618, 29.608, 29.497, 29.544, 31.049
13.5, 67.6666666667, 26.618, 29.608, 29.497, 29.544, 31.049
13.5, 78.7777777778, 23.036, 21.208, 21.168, 21.155, 21.666
13.5, 89.8888888889, 23.036, 21.208, 21.168, 21.155, 21.666
13.5, 101.0, 20.430, 20.425, 20.363, 20.362, 21.082
26.0, 1.0, 98.570, 53.830, 57.127, 58.348, 63.384
26.0, 12.1111111111, 60.112, 38.834, 38.691, 39.012, 43.658
26.0, 23.2222222222, 31.554, 35.586, 35.425, 35.646, 39.331
26.0, 34.3333333333, 30.069, 33.444, 33.282, 33.402, 36.028
26.0, 45.4444444444, 26.484, 33.423, 33.264, 33.377, 35.819
26.0, 56.5555555556, 26.126, 29.406, 29.299, 29.349, 30.760
26.0, 67.6666666667, 26.126, 29.406, 29.299, 29.349, 30.760
26.0, 78.7777777778, 21.623, 19.811, 19.788, 19.776, 19.959
26.0, 89.8888888889, 21.623, 19.811, 19.788, 19.776, 19.959
26.0, 101.0, 19.818, 19.462, 19.422, 19.418, 19.771
38.5, 1.0, 98.563, 52.637, 55.884, 57.075, 61.998
38.5, 12.1111111111, 60.059, 37.712, 37.562, 37.862, 42.415
38.5, 23.2222222222, 31.062, 34.600, 34.449, 34.666, 38.364
38.5, 34.3333333333, 29.480, 32.605, 32.454, 32.572, 35.241
38.5, 45.4444444444, 26.329, 32.492, 32.348, 32.449, 34.820
38.5, 56.5555555556, 25.986, 28.596, 28.503, 28.543, 29.902
38.5, 67.6666666667, 25.986, 28.596, 28.503, 28.543, 29.902
38.5, 78.7777777778, 21.623, 19.680, 19.661, 19.646, 19.832
38.5, 89.8888888889, 21.623, 19.680, 19.661, 19.646, 19.832
38.5, 101.0, 19.692, 19.182, 19.143, 19.137, 19.540
51.0, 1.0, 95.552, 49.953, 53.185, 54.377, 59.252
51.0, 12.1111111111, 57.035, 35.037, 34.873, 35.175, 39.681
51.0, 23.2222222222, 28.002, 31.929, 31.764, 31.983, 35.638
51.0, 34.3333333333, 26.521, 29.822, 29.656, 29.775, 32.374
51.0, 45.4444444444, 23.217, 29.735, 29.575, 29.679, 32.005
51.0, 56.5555555556, 23.193, 27.125, 27.012, 27.063, 28.535
51.0, 67.6666666667, 23.193, 27.125, 27.012, 27.063, 28.535
51.0, 78.7777777778, 18.596, 17.964, 17.925, 17.922, 18.214
51.0, 89.8888888889, 18.596, 17.964, 17.925, 17.922, 18.214
51.0, 101.0, 17.592, 17.801, 17.751, 17.753, 18.155
