    0.12049E-02    0.40766E+04    0.40766E+04    0.10000E+01
    0.12416E-02    0.41894E+04    0.41894E+04    0.10000E+01
    0.12794E-02    0.43050E+04    0.43050E+04    0.10000E+01
    0.13184E-02    0.44235E+04    0.44235E+04    0.10000E+01
    0.13585E-02    0.45450E+04    0.45450E+04    0.10000E+01
    0.13999E-02    0.46694E+04    0.46694E+04    0.10000E+01
    0.14426E-02    0.47969E+04    0.47969E+04    0.10000E+01
    0.14865E-02    0.49275E+04    0.49275E+04    0.10000E+01
    0.15318E-02    0.50612E+04    0.50612E+04    0.10000E+01
    0.15784E-02    0.51981E+04    0.51981E+04    0.10000E+01
    0.16265E-02    0.53383E+04    0.53383E+04    0.10000E+01
    0.16760E-02    0.54817E+04    0.54817E+04    0.10000E+01
    0.17270E-02    0.56284E+04    0.56284E+04    0.10000E+01
    0.17796E-02    0.57786E+04    0.57786E+04    0.99999E+00
    0.18338E-02    0.59321E+04    0.59321E+04    0.99998E+00
    0.18897E-02    0.60891E+04    0.60891E+04    0.99998E+00
    0.19472E-02    0.62495E+04    0.62495E+04    0.99997E+00
    0.20065E-02    0.64135E+04    0.64135E+04    0.99997E+00
    0.20677E-02    0.65810E+04    0.65810E+04    0.99997E+00
    0.21306E-02    0.67520E+04    0.67520E+04    0.99997E+00
    0.21955E-02    0.69267E+04    0.69267E+04    0.99997E+00
    0.22624E-02    0.71050E+04    0.71050E+04    0.99998E+00
    0.23313E-02    0.72869E+04    0.72869E+04    0.10000E+01
    0.24023E-02    0.74724E+04    0.74724E+04    0.10000E+01
    0.24754E-02    0.76616E+04    0.76616E+04    0.10000E+01
    0.25508E-02    0.78545E+04    0.78545E+04    0.10001E+01
    0.26285E-02    0.80510E+04    0.80510E+04    0.10001E+01
    0.27086E-02    0.82512E+04    0.82512E+04    0.10001E+01
    0.27910E-02    0.84550E+04    0.84550E+04    0.10001E+01
    0.28760E-02    0.86624E+04    0.86624E+04    0.10001E+01
    0.29636E-02    0.88734E+04    0.88734E+04    0.10001E+01
    0.30539E-02    0.90879E+04    0.90879E+04    0.10001E+01
    0.31469E-02    0.93060E+04    0.93060E+04    0.10000E+01
    0.32427E-02    0.95276E+04    0.95276E+04    0.99998E+00
    0.33415E-02    0.97526E+04    0.97526E+04    0.99990E+00
    0.34432E-02    0.99809E+04    0.99809E+04    0.99981E+00
    0.35481E-02    0.10213E+05    0.10213E+05    0.99971E+00
    0.36562E-02    0.10447E+05    0.10447E+05    0.99963E+00
    0.37675E-02    0.10685E+05    0.10685E+05    0.99957E+00
    0.38822E-02    0.10926E+05    0.10926E+05    0.99954E+00
    0.40005E-02    0.11170E+05    0.11170E+05    0.99954E+00
    0.41223E-02    0.11417E+05    0.11417E+05    0.99961E+00
    0.42479E-02    0.11666E+05    0.11666E+05    0.99973E+00
    0.43772E-02    0.11918E+05    0.11918E+05    0.99992E+00
    0.45105E-02    0.12172E+05    0.12172E+05    0.10002E+01
    0.46479E-02    0.12428E+05    0.12428E+05    0.10003E+01
    0.47894E-02    0.12686E+05    0.12686E+05    0.99999E+00
    0.49353E-02    0.12946E+05    0.12946E+05    0.99907E+00
    0.50856E-02    0.13208E+05    0.13208E+05    0.99796E+00
    0.52405E-02    0.13471E+05    0.13471E+05    0.99725E+00
    0.54001E-02    0.13735E+05    0.13735E+05    0.99710E+00
