# Recfast++ output. The columns are z, Xe=Ne/NH, Te
#
3000 1.079426259 8177.72308
2996.996997 1.079423307 8169.539895
2993.993994 1.07942025 8161.356709
2990.990991 1.079417083 8153.173524
2987.987988 1.079413802 8144.990338
2984.984985 1.079410403 8136.807152
2981.981982 1.079406882 8128.623967
2978.978979 1.079403233 8120.440781
2975.975976 1.079399453 8112.257595
2972.972973 1.079395536 8104.07441
2969.96997 1.079391477 8095.891224
2966.966967 1.079387272 8087.708038
2963.963964 1.079382913 8079.524853
2960.960961 1.079378397 8071.341667
2957.957958 1.079373716 8063.158481
2954.954955 1.079368864 8054.975296
2951.951952 1.079363836 8046.79211
2948.948949 1.079358625 8038.608924
2945.945946 1.079353223 8030.425738
2942.942943 1.079347625 8022.242553
2939.93994 1.079341821 8014.059367
2936.936937 1.079335806 8005.876181
2933.933934 1.079329571 7997.692995
2930.930931 1.079323108 7989.50981
2927.927928 1.079316408 7981.326624
2924.924925 1.079309463 7973.143438
2921.921922 1.079302264 7964.960252
2918.918919 1.079294802 7956.777067
2915.915916 1.079287067 7948.593881
2912.912913 1.07927905 7940.410695
2909.90991 1.079270739 7932.227509
2906.906907 1.079262126 7924.044323
2903.903904 1.079253198 7915.861138
2900.900901 1.079243945 7907.677952
2897.897898 1.079234355 7899.494766
2894.894895 1.079224417 7891.31158
2891.891892 1.079214119 7883.128394
2888.888889 1.079203448 7874.945208
2885.885886 1.079192392 7866.762022
2882.882883 1.079180937 7858.578837
2879.87988 1.07916907 7850.395651
2876.876877 1.079156778 7842.212465
2873.873874 1.079144047 7834.029279
2870.870871 1.079130863 7825.846093
2867.867868 1.079117211 7817.662907
2864.864865 1.079103077 7809.479721
2861.861862 1.079088445 7801.296535
2858.858859 1.079073302 7793.113349
2855.855856 1.07905763 7784.930163
2852.852853 1.079041415 7776.746978
2849.84985 1.079024642 7768.563792
2846.846847 1.079007294 7760.380606
2843.843844 1.078989356 7752.19742
2840.840841 1.078970811 7744.014234
2837.837838 1.078951645 7735.831048
2834.834835 1.07893184 7727.647862
2831.831832 1.078911382 7719.464676
2828.828829 1.078890253 7711.28149
2825.825826 1.078868439 7703.098304
2822.822823 1.078845924 7694.915118
2819.81982 1.078822693 7686.731932
2816.816817 1.078798731 7678.548746
2813.813814 1.078774022 7670.36556
2810.810811 1.078748553 7662.182374
2807.807808 1.078722308 7653.999188
2804.804805 1.078695276 7645.816001
2801.801802 1.078667441 7637.632815
2798.798799 1.078638792 7629.449629
2795.795796 1.078609317 7621.266443
2792.792793 1.078579003 7613.083257
2789.78979 1.078547839 7604.900071
2786.786787 1.078515816 7596.716885
2783.783784 1.078482924 7588.533699
2780.780781 1.078449152 7580.350513
2777.777778 1.078414495 7572.167327
2774.774775 1.078378942 7563.98414
2771.771772 1.078342489 7555.800954
2768.768769 1.078305129 7547.617768
2765.765766 1.078266857 7539.434582
2762.762763 1.078227668 7531.251396
2759.75976 1.078187559 7523.06821
2756.756757 1.078146527 7514.885023
2753.753754 1.078104571 7506.701837
2750.750751 1.078061689 7498.518651
2747.747748 1.078017881 7490.335465
2744.744745 1.077973148 7482.152278
2741.741742 1.077927492 7473.969092
2738.738739 1.077880913 7465.785906
2735.735736 1.077833416 7457.60272
2732.732733 1.077785004 7449.419533
2729.72973 1.077735681 7441.236347
2726.726727 1.077685453 7433.053161
2723.723724 1.077634325 7424.869975
2720.720721 1.077582303 7416.686788
2717.717718 1.077529396 7408.503602
2714.714715 1.07747561 7400.320416
2711.711712 1.077420953 7392.137229
2708.708709 1.077365436 7383.954043
2705.705706 1.077309065 7375.770857
2702.702703 1.077251853 7367.58767
2699.6997 1.077193808 7359.404484
2696.696697 1.077134941 7351.221298
2693.693694 1.077075263 7343.038111
2690.690691 1.077014785 7334.854925
2687.687688 1.076953519 7326.671738
2684.684685 1.076891477 7318.488552
2681.681682 1.076828671 7310.305366
2678.678679 1.076765113 7302.122179
2675.675676 1.076700816 7293.938993
2672.672673 1.076635792 7285.755806
2669.66967 1.076570054 7277.57262
2666.666667 1.076503615 7269.389433
2663.663664 1.076436488 7261.206247
2660.660661 1.076368686 7253.02306
2657.657658 1.076300222 7244.839874
2654.654655 1.076231109 7236.656687
2651.651652 1.07616136 7228.473501
2648.648649 1.076090988 7220.290314
2645.645646 1.076020006 7212.107128
2642.642643 1.075948426 7203.923941
2639.63964 1.075876262 7195.740755
2636.636637 1.075803526 7187.557568
2633.633634 1.075730231 7179.374381
2630.630631 1.075656389 7171.191195
2627.627628 1.075582012 7163.008008
2624.624625 1.075507113 7154.824822
2621.621622 1.075431703 7146.641635
2618.618619 1.075355794 7138.458448
2615.615616 1.075279397 7130.275262
2612.612613 1.075202524 7122.092075
2609.60961 1.075125186 7113.908888
2606.606607 1.075047393 7105.725702
2603.603604 1.074969157 7097.542515
2600.600601 1.074890488 7089.359328
2597.597598 1.074811395 7081.176142
2594.594595 1.074731889 7072.992955
2591.591592 1.074651979 7064.809768
2588.588589 1.074571675 7056.626582
2585.585586 1.074490986 7048.443395
2582.582583 1.074409921 7040.260208
2579.57958 1.074328488 7032.077021
2576.576577 1.074246696 7023.893834
2573.573574 1.074164553 7015.710648
2570.570571 1.074082067 7007.527461
2567.567568 1.073999245 6999.344274
2564.564565 1.073916094 6991.161087
2561.561562 1.073832622 6982.9779
2558.558559 1.073748836 6974.794714
2555.555556 1.073664741 6966.611527
2552.552553 1.073580345 6958.42834
2549.54955 1.073495652 6950.245153
2546.546547 1.07341067 6942.061966
2543.543544 1.073325403 6933.878779
2540.540541 1.073239857 6925.695592
2537.537538 1.073154036 6917.512406
2534.534535 1.073067946 6909.329219
2531.531532 1.07298159 6901.146032
2528.528529 1.072894974 6892.962845
2525.525526 1.0728081 6884.779658
2522.522523 1.072720974 6876.596471
2519.51952 1.072633598 6868.413284
2516.516517 1.072545976 6860.230097
2513.513514 1.072458111 6852.04691
2510.510511 1.072370005 6843.863723
2507.507508 1.072281662 6835.680536
2504.504505 1.072193084 6827.497349
2501.501502 1.072104273 6819.314162
2498.498499 1.072015231 6811.130975
2495.495495 1.07192596 6802.947788
2492.492492 1.071836462 6794.764601
2489.489489 1.071746737 6786.581413
2486.486486 1.071656788 6778.398226
2483.483483 1.071566615 6770.215039
2480.48048 1.071476219 6762.031852
2477.477477 1.071385601 6753.848665
2474.474474 1.071294762 6745.665478
2471.471471 1.071203701 6737.482291
2468.468468 1.071112419 6729.299104
2465.465465 1.071020916 6721.115916
2462.462462 1.070929192 6712.932729
2459.459459 1.070837246 6704.749542
2456.456456 1.070745078 6696.566355
2453.453453 1.070652687 6688.383167
2450.45045 1.070560073 6680.19998
2447.447447 1.070467234 6672.016793
2444.444444 1.07037417 6663.833606
2441.441441 1.07028088 6655.650418
2438.438438 1.070187361 6647.467231
2435.435435 1.070093613 6639.284044
2432.432432 1.069999634 6631.100857
2429.429429 1.069905422 6622.917669
2426.426426 1.069810976 6614.734482
2423.423423 1.069716293 6606.551295
2420.42042 1.069621371 6598.368107
2417.417417 1.069526208 6590.18492
2414.414414 1.069430803 6582.001732
2411.411411 1.069335152 6573.818545
2408.408408 1.069239252 6565.635358
2405.405405 1.069143102 6557.45217
2402.402402 1.069046699 6549.268983
2399.399399 1.068950039 6541.085795
2396.396396 1.06885312 6532.902608
2393.393393 1.068755939 6524.71942
2390.39039 1.068658493 6516.536233
2387.387387 1.068560778 6508.353045
2384.384384 1.068462792 6500.169858
2381.381381 1.06836453 6491.98667
2378.378378 1.06826599 6483.803483
2375.375375 1.068167167 6475.620295
2372.372372 1.068068059 6467.437107
2369.369369 1.067968661 6459.25392
2366.366366 1.06786897 6451.070732
2363.363363 1.067768982 6442.887545
2360.36036 1.067668693 6434.704357
2357.357357 1.067568099 6426.521169
2354.354354 1.067467195 6418.337982
2351.351351 1.067365979 6410.154794
2348.348348 1.067264445 6401.971606
2345.345345 1.067162589 6393.788419
2342.342342 1.067060408 6385.605231
2339.339339 1.066957896 6377.422043
2336.336336 1.066855049 6369.238855
2333.333333 1.066751862 6361.055668
2330.33033 1.066648332 6352.87248
2327.327327 1.066544453 6344.689292
2324.324324 1.066440221 6336.506104
2321.321321 1.06633563 6328.322917
2318.318318 1.066230677 6320.139729
2315.315315 1.066125356 6311.956541
2312.312312 1.066019662 6303.773353
2309.309309 1.065913591 6295.590165
2306.306306 1.065807137 6287.406977
2303.303303 1.065700295 6279.223789
2300.3003 1.06559306 6271.040601
2297.297297 1.065485427 6262.857413
2294.294294 1.065377391 6254.674225
2291.291291 1.065268946 6246.491037
2288.288288 1.065160087 6238.307849
2285.285285 1.065050809 6230.124661
2282.282282 1.064941106 6221.941473
2279.279279 1.064830972 6213.758285
2276.276276 1.064720403 6205.575097
2273.273273 1.064609393 6197.391909
2270.27027 1.064497935 6189.208721
2267.267267 1.064386025 6181.025533
2264.264264 1.064273656 6172.842345
2261.261261 1.064160824 6164.659157
2258.258258 1.064047521 6156.475969
2255.255255 1.063933742 6148.292781
2252.252252 1.063819482 6140.109592
2249.249249 1.063704734 6131.926404
2246.246246 1.063589493 6123.743216
2243.243243 1.063473751 6115.560028
2240.24024 1.063357504 6107.376839
2237.237237 1.063240745 6099.193651
2234.234234 1.063123468 6091.010463
2231.231231 1.063005666 6082.827275
2228.228228 1.062887334 6074.644086
2225.225225 1.062768466 6066.460898
2222.222222 1.062649053 6058.27771
2219.219219 1.062529092 6050.094521
2216.216216 1.062408574 6041.911333
2213.213213 1.062287493 6033.728144
2210.21021 1.062165844 6025.544956
2207.207207 1.062043618 6017.361768
2204.204204 1.061920811 6009.178579
2201.201201 1.061797414 6000.995391
2198.198198 1.061673422 5992.812202
2195.195195 1.061548827 5984.629014
2192.192192 1.061423623 5976.445825
2189.189189 1.061297803 5968.262637
2186.186186 1.061171359 5960.079448
2183.183183 1.061044286 5951.896259
2180.18018 1.060916576 5943.713071
2177.177177 1.060788222 5935.529882
2174.174174 1.060659216 5927.346693
2171.171171 1.060529553 5919.163505
2168.168168 1.060399224 5910.980316
2165.165165 1.060268222 5902.797127
2162.162162 1.06013654 5894.613939
2159.159159 1.060004171 5886.43075
2156.156156 1.059871107 5878.247561
2153.153153 1.059737341 5870.064372
2150.15015 1.059602866 5861.881184
2147.147147 1.059467673 5853.697995
2144.144144 1.059331756 5845.514806
2141.141141 1.059195107 5837.331617
2138.138138 1.059057717 5829.148428
2135.135135 1.05891958 5820.965239
